 But cart has some errors.,Dar cosul contine erori.
"""Description"" is more than %d characters long","""Descriere"" e mai lunga de %d charactere"
"""Title"" is more than %d characters long","""Titlu""este mai lung de  %d caractere"
"""id"" attribute is required for a ""%s"" field.","Atributul ""Id""este necesar pentru campul ""%s""."
"""line_count"" attribute is required for ""multiline"" element.","Atributul ""numaratoare_linii"" este necesar pentru elementul""multilinii"" ."
"""message"" attribute is required for ""%s"" validator rule.","Atributul ""mesaj"" este necesar pentru regula validatorului ""%s"" ."
%1$s has been added to your wishlist.,%1$s a fost adaugat la lista de Favorite.
%1$s incl tax.,%1$s Tva inclus.
%s API Key required.,%s  Codul API %s este necesar.
%s Application ID required.,ID Aplicatie %s este necesar .
%s Secret Key required.,Cod Secret %s este necesar.
%s attribute is required.,Atributul %s este necesar.
%s has been added to your cart.,%s a fost adaugat la cosul de cumparaturi.
"(Includes more countries than those listed below. As the application owner, you are responsible for complying with country-specific laws related to the distribution or sale of your application into that country, including your home country.)","(Include mai multe tari decat cele din lista de mai jos.Ca si proprietarul aplicatiei, sunteti responsabil de a va conforma cu legile specifice tarii corelate cu distributia sau vanzarea aplicatiei dumneavoastra in acea tara, incluzand tara de origine.)"
*Subject to change,*Subiect de schimbat
10:40 AM,10:40 AM
80px x 80px,80px x 80px
80x80 px,80x80 px
"<a href=""%s"" target=""_blank"">Login</a> to Urabn Airship.","<a href=""%s"" target=""_blank"">Login</a> to Urabn Airship."
"A Catalog Only App will not support functions such as add to cart, add to wishlist, or login.","O aplicatie Numai Catalog nu va suporta functii ca ""Adauga la cos"", Adauga la Favorite"",sau ""Logare""."
A new password has been sent.,O parola Noua a fost trimisa.
Account,Cont
Account confirmation is required. Please check your email for the confirmation link.,"Confirmarea contului este necesara.Va rugam, verificati-va e-mail-ul pentru link-ul de confirmare"
Account information has been saved.,Informatiile de cont au fost salvate.
Action,Actiune
Activate,Activeaza
Activate PayPal Checkout,Activeaza Finalizare PayPal 
Activate PayPal MECL,Activeaza PayPal MECL
Activation Key,Cod Activare
Add App,Adauga Aplicatie
Add New Template,Adauga Sablon Nou
Add Page,Adauga Pagina
Add to Cart,Adauga in cos
Add to Wishlist,Adauga la Favoritet
Additional Address,Adresa Aditionala
Address,Adresa
Address 2,Adresa 2
Address data not specified.,Date adresa nespecificate.
Address does not belong to this customer.,Adresa nu apartine acestui client.
Address has been deleted.,Adresa a fost stearsa.
Address has been saved.,Adresa a fost salvata.
Administrative contact for this app and for app submission issues.,Contact administrativ pentru aceasta aplicatie si pentru problemele privind depunerea aplicatiilor.
Advanced Settings,Setari Avansate
"After submitting the App to Magento, please contact <a href=""mailto:%1$s"">%1$s</a> to receive the Application Key, Application Secret and Application Master Secret.","Dupa trimitearea aplicatiei la Magento, va rugam, contactati <a href=""mailto:%1$s"">%1$s</a> pentru a primi Codul, Secretul si Secretul Principal ale Aplicatiei."
AirMail Message Queue,Lista de asteptare Mesaj Posta Aeriana
AirMail Messages Queue,Lista de asteptare Mesaj Posta Aeriana
AirMail Template Preview,Previzualizare Sablon Posta Aeriana
AirMail message,Mesaj Posta Aeriana
AirMail templates,Sabloane Posta Aeriana
All Allowed Countries,Toate tarile acceptate
All locations,Toate locatiile
An account with this email address already exists.,Un cont cu aceasta adresa e-mail deja exista.
An error occurred while adding item to wishlist.,A aparut o eroare in timpul adaugarii articolului la Favorite.
An error occurred while deleting the address.,A aparut o eroare in timpul stergerii adresei.
An error occurred while loading categories.,A aparut o eroare in timpul incarcarii categoriilor.
An error occurred while loading category filters.,A aparut o eroare in timpul incarcarii filtrelor categoriilor.
An error occurred while loading wishlist.,A aparut o eroare in timpul incarcarii listei Favorite.
An error occurred while processing your order. Please contact us or try again later.,A aparut o eroare in timpul rocesarii comenzii.Va rugam contactati-ne sau incercati din nou mai tarziu.
An error occurred while processing your request.,A aparut o eroare in timpul procesarii solicitarii dumneavoastra.
An error occurred while removing item from wishlist.,A aparut o eroare in timpul stergerii articolului din Favorite.
An error occurred while removing items from wishlist.,A aparut o eroare in timpul stergerii articolelor din Favorite.
Analytics,Analitice
Android,Android
Android doesn\'t support AirMail message type.,Android nu suporta tipul mesajului prin Posta Aeriana.
App Background,Fundal Aplicatie
App Background (landscape mode).,Fundal Aplicatie(mod peisaj).
App Background (portrait mode).,Fundal Aplicatie(mod portret).
App Background <br />(landscape mode),Fundal Aplicatie <br />(mod peisaj)
App Background <br />(portrait mode),Fundal Aplicatie <br />(mod portret)
App Background image missing.,Imagine Fundal Aplicatie lipsa.
App Code,Cod Aplicatie
App Information,Informatii Aplicatie
App Name,Nume Aplicatie
App Stores,Magazine Aplicatie
App Submission History,Istoric depunere Aplicatie
App Title,Titlu Aplicatie
App code required.,Cod Aplicatie necesar.
App does not exist.,Aplicatia nu exista.
App has been deleted.,Aplicatia a fost stearsa.
App has been saved.,Aplicatia a fost salvata.
App has been submitted.,Aplicatia a fost trimisa.
